Client,Age,Tenure,M,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Actbal_CA_avg,ActBal_SA_avg,ActBal_MF_avg,ActBal_OVD_avg,ActBal_CC_avg,ActBal_CL_avg
1250,40.0,15,0.0,1,0.0,0.0,1.0,0.0,0.0,825.8328571000001,0.0,0.0,0.0,0.0,0.0,710.44,458.1717857,7,5,666.3435714,458.1717857,0.0,0.0,0.0,9,5,0,0,0,,,,,,,825.8328571000001,0.0,0.0,0.0,0.0,0.0
239,24.0,150,0.0,1,1.0,10.0,0.0,0.0,0.0,0.0,2.944285714,227237.1043,0.0,0.0,0.0,11.42464286,0.00035714285710000004,3,1,12.0,12.0,0.0,0.0,11.78571429,2,2,0,0,1,,,,,,,0.0,2.944285714,22723.71043,0.0,0.0,0.0
1602,43.0,3,1.0,1,0.0,0.0,0.0,0.0,0.0,4380.475714,0.0,0.0,0.0,0.0,0.0,0.0007142857143,0.0007142857143,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4380.475714,0.0,0.0,0.0,0.0,0.0
1346,32.0,77,0.0,2,0.0,0.0,0.0,0.0,0.0,651.4214286,0.0,0.0,0.0,0.0,0.0,11.25035714,11.25035714,2,2,14.64285714,14.64285714,0.0,0.0,11.25,2,2,0,0,1,0.0,1.0,0.0,0.0,0.21428571429999999,0.0,325.7107143,0.0,0.0,0.0,0.0,0.0
546,63.0,47,0.0,1,0.0,0.0,0.0,0.0,0.0,1023.336429,0.0,0.0,0.0,0.0,0.0,892.8614286000001,892.8614286000001,3,3,564.7675,564.7675,225.0,338.5175,0.0,34,34,6,27,0,0.0,1.0,0.0,0.0,8.928214286000001,0.0,1023.336429,0.0,0.0,0.0,0.0,0.0
1391,73.0,136,1.0,1,0.0,0.0,0.0,0.0,0.0,2221.302857,0.0,0.0,0.0,0.0,0.0,1002.9814289999999,1002.9814289999999,4,4,584.7878571,584.7878571,53.57142857,170.645,360.57142860000005,12,12,2,7,3,1.0,0.0,1.0,3.3492857139999996,0.0,4.25,2221.302857,0.0,0.0,0.0,0.0,0.0
1332,37.0,209,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,516.2825,0.0,0.0,1314.707857,1314.707857,4,4,538.75,538.75,0.0,136.1785714,400.2857143,10,10,0,4,5,,,,,,,0.0,0.0,0.0,516.2825,0.0,0.0
1072,50.0,103,1.0,2,2.0,0.0,0.0,0.0,0.0,2081.600714,5343.591429,0.0,0.0,0.0,0.0,401.9107143,401.1096428999999,3,2,307.5653571,307.5653571,0.0,110.3646429,194.5935714,8,8,0,4,3,,,,,,,1040.800357,2671.7957145,0.0,0.0,0.0,0.0
838,24.0,181,1.0,1,0.0,0.0,1.0,0.0,0.0,54.48214286,0.0,0.0,0.0,0.0,0.0,414.825,414.825,4,4,781.5925,781.5925,107.1428571,338.075,335.62464289999997,20,20,1,13,5,0.0,0.0,1.0,0.0,0.0,3.892857143,54.48214286,0.0,0.0,0.0,0.0,0.0
529,33.0,61,0.0,1,1.0,0.0,0.0,0.0,0.0,2014.426786,36183.43357,0.0,0.0,0.0,0.0,547.9475,547.1978571000001,4,3,329.2857143,329.2857143,0.0,0.0,329.07142860000005,4,4,0,0,3,1.0,1.0,0.0,0.9769642856999999,1.786785714,0.0,2014.426786,36183.43357,0.0,0.0,0.0,0.0
189,16.0,22,1.0,2,0.0,0.0,0.0,0.0,1.0,18245.91321,0.0,0.0,0.0,0.0,6001.416786,199.8435714,110.7146429,3,2,113.2857143,106.25,0.0,0.0,0.0,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9122.956605,0.0,0.0,0.0,0.0,6001.416786
557,21.0,151,0.0,1,0.0,2.0,1.0,0.0,0.0,2815.486786,0.0,0.0,0.0,0.0,0.0,1101.993929,910.4160714,15,13,1190.8760710000001,947.8539286,96.42857143,308.2610714,349.9435714,33,23,6,11,3,1.0,0.0,1.0,0.3964285714,0.0,2.380714286,2815.486786,0.0,0.0,0.0,0.0,0.0
20,27.0,181,1.0,1,1.0,0.0,0.0,0.0,0.0,2194.472143,18302.0625,0.0,0.0,0.0,0.0,452.6175,451.55,4,3,221.4285714,221.4285714,107.1428571,10.71428571,103.57142859999999,7,7,3,1,3,0.0,1.0,0.0,0.0,3.8225,0.0,2194.472143,18302.0625,0.0,0.0,0.0,0.0
1099,35.0,152,0.0,1,0.0,0.0,0.0,0.0,0.0,87.9175,0.0,0.0,0.0,0.0,0.0,275.00178569999997,275.00178569999997,3,3,353.5342857,353.5342857,0.0,350.14142860000004,0.0,7,7,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,87.9175,0.0,0.0,0.0,0.0,0.0
614,58.0,28,1.0,1,2.0,17.0,1.0,1.0,0.0,0.0,7143.0425,0.0,0.0,0.0,0.0,8403.025356999999,8298.769286,16,9,9704.470714000001,9485.2275,357.14285710000007,341.8232143,5161.464286,46,33,1,13,24,1.0,1.0,1.0,83.03803571,3.7510714289999996,4.2482142860000005,0.0,3571.52125,0.0,0.0,0.0,0.0
114,26.0,13,0.0,1,0.0,0.0,0.0,1.0,0.0,35.71428571,0.0,0.0,0.0,1068.209643,0.0,1406.2557140000001,691.97,7,6,1016.8685710000001,302.58285710000007,107.1428571,41.86857143,132.1428571,17,16,7,6,2,0.0,0.0,0.0,0.0,0.0,0.0,35.71428571,0.0,0.0,0.0,1068.209643,0.0
1596,49.0,78,1.0,1,1.0,0.0,0.0,0.0,0.0,69.16928571,7168.960714,0.0,0.0,0.0,0.0,539.97,535.7546428999999,3,2,1.964285714,1.964285714,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,1.0,0.0,0.0,9.821428571,69.16928571,7168.960714,0.0,0.0,0.0,0.0
1132,93.0,94,1.0,1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,18725.753569999997,0.0,0.0,0.0,1842.348929,1842.348929,3,3,2729.234286,2729.234286,1250.0,523.8057143,953.2142857000001,46,46,8,18,16,,,,,,,0.0,0.0,4681.438392499999,0.0,0.0,0.0
318,17.0,77,0.0,1,0.0,0.0,0.0,0.0,0.0,5254.225357,0.0,0.0,0.0,0.0,0.0,0.002857142857,0.002857142857,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,5254.225357,0.0,0.0,0.0,0.0,0.0
173,23.0,150,1.0,1,0.0,0.0,0.0,0.0,0.0,3913.798214,0.0,0.0,0.0,0.0,0.0,0.02107142857,0.02107142857,1,1,1.964285714,1.964285714,0.0,0.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3913.798214,0.0,0.0,0.0,0.0,0.0
444,63.0,250,1.0,1,0.0,0.0,0.0,0.0,1.0,494.055,0.0,0.0,0.0,0.0,608.9953571000001,222.2121429,117.8575,3,2,124.32142859999999,117.82142859999999,0.0,0.0,0.0,4,2,0,0,0,0.0,0.0,1.0,0.0,0.0,12.04607143,494.055,0.0,0.0,0.0,0.0,608.9953571000001
551,10.0,32,0.0,1,0.0,0.0,0.0,1.0,1.0,865.4814286000001,0.0,0.0,0.0,0.9285714286,625.6260714,1029.363214,876.2157143,10,4,987.6646429,874.2182142999999,392.85714289999993,199.84321430000003,175.1428571,36,22,1,13,10,0.0,0.0,0.0,0.0,0.0,0.0,865.4814286000001,0.0,0.0,0.0,0.9285714286,625.6260714
297,73.0,56,1.0,1,0.0,0.0,1.0,0.0,0.0,906.7657142999999,0.0,0.0,0.0,0.0,0.0,1185.661429,1185.661429,5,5,785.7514286,785.7514286,0.0,185.1371429,64.96428571,12,12,0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,906.7657142999999,0.0,0.0,0.0,0.0,0.0
537,78.0,58,1.0,1,0.0,1.0,0.0,0.0,0.0,814.4560713999999,0.0,0.0,0.0,0.0,0.0,782.1517857000001,782.1517857000001,5,5,267.0575,267.0575,0.0,0.0,264.4503571,8,8,0,0,7,0.0,0.0,1.0,0.0,0.0,13.21428571,814.4560713999999,0.0,0.0,0.0,0.0,0.0
404,25.0,63,0.0,1,0.0,0.0,0.0,0.0,0.0,60.05178571,0.0,0.0,0.0,0.0,0.0,406.6882143,406.6882143,3,3,1153.357143,1153.357143,1107.142857,0.0,42.03571429,18,18,7,0,2,0.0,0.0,1.0,0.0,0.0,21.0,60.05178571,0.0,0.0,0.0,0.0,0.0
162,51.0,123,0.0,1,0.0,0.0,0.0,0.0,0.0,1.9646428569999999,0.0,0.0,0.0,0.0,0.0,500.03785710000005,500.03785710000005,2,2,380.7857143,380.7857143,178.5714286,0.0,202.21428569999998,6,6,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.9646428569999999,0.0,0.0,0.0,0.0,0.0
860,26.0,9,1.0,1,0.0,0.0,0.0,0.0,0.0,169.9696429,0.0,0.0,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,9.107142857000001,169.9696429,0.0,0.0,0.0,0.0,0.0
1207,31.0,71,0.0,1,1.0,2.0,0.0,1.0,0.0,1347.813214,5193.253214,1445.137857,0.0,318.5078571,0.0,19807.070359999998,10145.92107,12,3,12354.77536,11843.87321,814.2857142999999,601.2985714,1038.107143,52,32,4,19,20,,,,,,,1347.813214,5193.253214,722.5689285,0.0,318.5078571,0.0
277,26.0,61,0.0,1,0.0,0.0,1.0,0.0,0.0,423.3692857,0.0,0.0,0.0,0.0,0.0,55.11642857,45.41535714,5,4,90.83071429,45.41535714,32.14285714,0.0,3.571428571,8,4,2,0,1,0.0,1.0,0.0,0.0,2.4296428569999997,0.0,423.3692857,0.0,0.0,0.0,0.0,0.0
751,59.0,20,1.0,1,0.0,0.0,0.0,0.0,0.0,38.65571429,0.0,0.0,0.0,0.0,0.0,470.90392860000003,470.90392860000003,3,3,1014.760714,1014.760714,357.14285710000007,490.11785710000004,165.21428569999998,9,9,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,38.65571429,0.0,0.0,0.0,0.0,0.0
188,30.0,53,0.0,1,0.0,0.0,1.0,0.0,0.0,748.6853571,0.0,0.0,0.0,0.0,0.0,2906.782143,1922.4571429999999,29,26,2869.128214,1922.4571429999999,185.71428569999998,238.73928569999998,508.5,56,33,4,14,8,,,,,,,748.6853571,0.0,0.0,0.0,0.0,0.0
302,63.0,27,1.0,1,1.0,1.0,0.0,0.0,0.0,86.52964286,24364.765,0.0,0.0,0.0,0.0,43319.25464,21797.60929,6,3,22936.425,22936.425,353.57142860000005,154.2821429,1000.0,12,12,4,5,2,0.0,0.0,0.0,0.0,0.0,0.0,86.52964286,24364.765,0.0,0.0,0.0,0.0
1042,61.0,83,1.0,1,0.0,0.0,1.0,0.0,0.0,13648.459640000001,0.0,0.0,0.0,0.0,0.0,1963.2210710000002,1681.1785710000001,35,30,2747.3357140000003,2039.0875,164.28571430000002,883.6878571000001,703.1428571,96,74,8,40,17,1.0,1.0,0.0,0.9167857143000001,14.5,0.0,13648.459640000001,0.0,0.0,0.0,0.0,0.0
714,52.0,181,1.0,1,1.0,0.0,0.0,0.0,0.0,224.4425,5495.861071,0.0,0.0,0.0,0.0,23.68464286,0.02071428571,4,2,111.14178570000001,111.14178570000001,0.0,0.0,107.21392859999999,6,6,0,0,4,0.0,1.0,0.0,0.0,0.21428571429999999,0.0,224.4425,5495.861071,0.0,0.0,0.0,0.0
1082,42.77063642091998,150,1.0,1,0.0,0.0,0.0,0.0,0.0,2725.113929,0.0,0.0,0.0,0.0,0.0,2270.422857,2270.422857,9,9,1944.868214,1944.868214,564.3678571,98.07142857,1273.6785710000001,30,30,7,6,10,,,,,,,2725.113929,0.0,0.0,0.0,0.0,0.0
1497,32.0,150,0.0,1,0.0,0.0,1.0,0.0,0.0,3.1392857139999997,0.0,0.0,0.0,0.0,0.0,0.02392857143,0.02392857143,1,1,477.48571430000004,477.48571430000004,0.0,13.13214286,0.0,5,5,0,1,0,,,,,,,3.1392857139999997,0.0,0.0,0.0,0.0,0.0
437,45.0,58,0.0,1,0.0,0.0,0.0,0.0,0.0,3.4275,0.0,0.0,0.0,0.0,0.0,1900.489643,1900.489643,12,12,3.392857143,3.392857143,0.0,0.0,0.0,1,1,0,0,0,1.0,0.0,0.0,54.33035714,0.0,0.0,3.4275,0.0,0.0,0.0,0.0,0.0
748,67.0,181,0.0,1,0.0,0.0,1.0,0.0,0.0,1155.467143,0.0,0.0,0.0,0.0,0.0,13.11964286,13.06535714,5,2,62.90607143,49.83678571,35.71428571,10.67857143,0.0,8,5,1,1,0,,,,,,,1155.467143,0.0,0.0,0.0,0.0,0.0
347,46.0,80,0.0,1,0.0,0.0,0.0,0.0,0.0,6444.010714,0.0,0.0,0.0,0.0,0.0,19035.63893,19035.63893,6,6,13870.57857,13870.57857,1303.5714289999999,97.50714286,12469.5,19,19,5,3,11,,,,,,,6444.010714,0.0,0.0,0.0,0.0,0.0
805,57.0,147,1.0,1,0.0,0.0,1.0,0.0,0.0,0.6175,0.0,0.0,354.96,0.0,0.0,1001.2989289999999,1001.2989289999999,16,16,1577.325,1577.325,928.5714286,245.64642859999998,399.60714289999993,24,24,4,9,10,0.0,0.0,0.0,0.0,0.0,0.0,0.6175,0.0,0.0,354.96,0.0,0.0
179,20.0,109,0.0,1,0.0,0.0,0.0,0.0,0.0,11.68464286,0.0,0.0,0.0,0.0,0.0,1322.1446429999999,1322.1446429999999,5,5,642.6071429,642.6071429,89.28571429,10.32142857,539.6071429,9,9,2,2,4,0.0,0.0,1.0,0.0,0.0,14.13857143,11.68464286,0.0,0.0,0.0,0.0,0.0
781,51.0,188,1.0,1,1.0,0.0,0.0,0.0,0.0,347.4175,3836.268214,0.0,0.0,0.0,0.0,1865.6825,1865.680357,6,5,3002.825357,3002.825357,71.42857143,69.69285714,2860.0075,16,16,2,1,12,,,,,,,347.4175,3836.268214,0.0,0.0,0.0,0.0
1322,63.0,52,1.0,1,0.0,2.0,1.0,0.0,0.0,454.6960714,0.0,0.0,93.72678571,0.0,0.0,836.6082142999999,836.6082142999999,2,2,811.8264286,811.8264286,207.1428571,136.705,338.92857139999995,15,15,1,6,5,0.0,1.0,0.0,0.0,14.28571429,0.0,454.6960714,0.0,0.0,93.72678571,0.0,0.0
582,57.0,65,1.0,1,0.0,0.0,0.0,0.0,0.0,445.6714286,0.0,0.0,0.0,0.0,0.0,0.005357142857,0.005357142857,1,1,0.005,0.005,0.0,0.0,0.005,1,1,0,0,1,0.0,0.0,1.0,0.0,0.0,9.589285713999999,445.6714286,0.0,0.0,0.0,0.0,0.0
356,48.0,33,1.0,1,0.0,0.0,0.0,0.0,0.0,325.75,0.0,0.0,0.0,0.0,0.0,357.0375,357.0375,3,3,435.30357139999995,435.30357139999995,307.14285710000007,56.98214286,71.17857143,16,16,10,3,3,,,,,,,325.75,0.0,0.0,0.0,0.0,0.0
1211,6.0,61,1.0,1,0.0,0.0,1.0,1.0,0.0,251.0271429,0.0,0.0,0.0,2.357142857,0.0,2171.725714,1416.1964289999999,26,20,2217.144643,1401.814286,178.5714286,103.2785714,442.28357139999997,45,18,5,4,6,,,,,,,251.0271429,0.0,0.0,0.0,2.357142857,0.0
203,57.0,181,0.0,1,0.0,0.0,0.0,0.0,0.0,10.77285714,0.0,0.0,0.0,0.0,0.0,503.57464289999996,503.57464289999996,2,2,556.3928571,556.3928571,553.5714286,0.0,0.0,11,11,6,0,0,1.0,1.0,1.0,0.6416071429,16.94535714,5.714285714,10.77285714,0.0,0.0,0.0,0.0,0.0
607,20.0,151,0.0,1,2.0,3.0,1.0,1.0,0.0,364.10857139999996,1074.0725,0.0,0.0,490.7760714,0.0,1907.434643,1830.440357,6,2,1955.8939289999998,1607.57,357.14285710000007,326.50107139999994,1090.892857,34,15,2,16,9,,,,,,,364.10857139999996,537.03625,0.0,0.0,490.7760714,0.0
185,24.0,95,1.0,1,0.0,0.0,0.0,0.0,0.0,5733.328214,0.0,0.0,0.0,0.0,0.0,620.8582142999999,620.8582142999999,3,3,435.8285714,435.8285714,0.0,73.47142857,358.9642857,9,9,0,3,5,1.0,0.0,0.0,1.5453571430000002,0.0,0.0,5733.328214,0.0,0.0,0.0,0.0,0.0
490,42.77063642091998,177,1.0,1,0.0,0.0,0.0,0.0,0.0,806.4596429,0.0,0.0,0.0,0.0,0.0,0.04928571429,0.04928571429,1,1,266.5857143,266.5857143,0.0,174.04642859999998,89.14642857,5,5,0,2,2,,,,,,,806.4596429,0.0,0.0,0.0,0.0,0.0
1508,68.0,132,1.0,1,1.0,1.0,0.0,0.0,0.0,2719.842143,2678.349286,1400.183571,0.0,0.0,0.0,16098.70107,0.0,4,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,2719.842143,2678.349286,1400.183571,0.0,0.0,0.0
648,42.77063642091998,152,0.0,1,1.0,0.0,0.0,1.0,0.0,2164.632857,14.32821429,0.0,0.0,482.975,0.0,2443.782857,1799.699643,18,4,2560.158571,1928.3075,0.0,698.5185713999999,1271.068571,36,15,0,13,9,1.0,1.0,0.0,0.7751785714,8.214285713999999,0.0,2164.632857,14.32821429,0.0,0.0,482.975,0.0
1,51.0,7,0.0,1,0.0,0.0,1.0,0.0,0.0,1333.8028570000001,0.0,0.0,0.0,0.0,0.0,1678.9464289999999,1318.698214,25,23,1891.353214,1335.619643,250.0,283.0892857,247.6071429,50,30,3,12,9,1.0,0.0,0.0,26.97267857,0.0,0.0,1333.8028570000001,0.0,0.0,0.0,0.0,0.0
914,28.0,8,1.0,1,0.0,0.0,0.0,0.0,2.0,2.6075,0.0,0.0,0.0,0.0,12567.02571,18412.14679,6387.828214,6,3,20090.503569999997,2230.146429,235.71428569999998,568.3035714,425.0,26,22,3,10,1,0.0,1.0,1.0,0.0,17.31,12.42571429,2.6075,0.0,0.0,0.0,0.0,6283.512855
635,35.0,44,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.143214286,7.143214286,4,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
1553,35.0,87,0.0,1,0.0,0.0,0.0,0.0,0.0,108.7642857,0.0,0.0,0.0,0.0,0.0,1569.3653570000001,1569.3653570000001,6,6,2483.683571,2483.683571,599.9821429,1091.174286,747.4557143,58,58,8,27,16,,,,,,,108.7642857,0.0,0.0,0.0,0.0,0.0
1567,39.0,176,0.0,1,0.0,0.0,0.0,0.0,0.0,5.519285714,0.0,0.0,0.0,0.0,0.0,0.00035714285710000004,0.00035714285710000004,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.519285714,0.0,0.0,0.0,0.0,0.0
1448,24.0,147,0.0,1,0.0,0.0,0.0,0.0,0.0,587.2010713999999,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1,1,0.8928571429000001,0.8928571429000001,0.0,0.0,0.0,1,1,0,0,0,,,,,,,587.2010713999999,0.0,0.0,0.0,0.0,0.0
1433,61.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,73.85214286,0.0,0.0,0.0,0.0,0.0,498.6717857,498.6717857,3,3,436.52142860000004,436.52142860000004,285.7142857,146.87857140000003,0.0,12,12,2,7,0,,,,,,,73.85214286,0.0,0.0,0.0,0.0,0.0
1158,33.0,0,0.0,1,1.0,0.0,1.0,0.0,0.0,7.142857143,3684.863929,0.0,0.0,0.0,0.0,4396.207143,4272.805714,7,5,6316.8,4945.84,1250.0,0.0,3468.272857,21,19,1,0,15,1.0,0.0,0.0,1.65625,0.0,0.0,7.142857143,3684.863929,0.0,0.0,0.0,0.0
1050,44.0,151,1.0,1,0.0,5.0,0.0,0.0,0.0,113.8096429,0.0,2880.867143,0.0,0.0,0.0,407.14464289999995,407.14464289999995,2,2,490.2782143,490.2782143,375.0,0.0,112.56392859999998,12,12,4,0,5,,,,,,,113.8096429,0.0,576.1734286,0.0,0.0,0.0
49,46.0,19,0.0,2,0.0,0.0,0.0,0.0,0.0,4.145357143,0.0,0.0,0.0,0.0,0.0,415.73821430000004,415.73821430000004,9,9,111.7142857,111.7142857,0.0,0.0,108.67857140000001,3,3,0,0,2,0.0,1.0,0.0,0.0,15.24642857,0.0,2.0726785715,0.0,0.0,0.0,0.0,0.0
649,21.0,39,0.0,1,0.0,0.0,1.0,0.0,0.0,15377.353930000001,0.0,0.0,0.0,0.0,0.0,3536.476429,2726.868214,31,26,3563.449643,2728.296786,321.42857139999995,403.42071430000004,713.1857143,60,41,5,16,12,0.0,1.0,0.0,0.0,3.0,0.0,15377.353930000001,0.0,0.0,0.0,0.0,0.0
1028,29.0,39,0.0,1,0.0,0.0,0.0,0.0,0.0,307.8357143,0.0,0.0,0.0,0.0,0.0,392.9739286,392.9739286,2,2,379.68571430000003,379.68571430000003,285.7142857,60.25714286,31.75,6,6,1,3,1,,,,,,,307.8357143,0.0,0.0,0.0,0.0,0.0
643,57.0,123,1.0,1,0.0,4.0,0.0,0.0,0.0,2204.218571,0.0,181931.5471,0.0,0.0,0.0,806.5025,806.5025,2,2,790.1071429,790.1071429,357.14285710000007,132.4642857,296.42857139999995,21,21,6,6,4,1.0,0.0,1.0,32.04017857,0.0,15.29357143,2204.218571,0.0,45482.886775,0.0,0.0,0.0
274,66.0,169,1.0,1,0.0,0.0,0.0,0.0,0.0,30.44428571,0.0,0.0,0.0,0.0,0.0,3571.500357,3571.500357,6,6,4066.9635710000002,4066.9635710000002,0.0,0.0,4047.5,10,10,0,0,6,,,,,,,30.44428571,0.0,0.0,0.0,0.0,0.0
690,72.0,105,0.0,1,1.0,0.0,0.0,0.0,0.0,86.02428571,4203.438571,0.0,0.0,0.0,0.0,0.1846428571,0.0,1,0,0.8921428571,0.8921428571,0.0,0.0,0.0,1,1,0,0,0,,,,,,,86.02428571,4203.438571,0.0,0.0,0.0,0.0
602,65.0,103,1.0,2,0.0,0.0,1.0,1.0,0.0,84.30642857,0.0,0.0,0.0,1053.8028570000001,0.0,1975.9375,1317.1014289999998,23,17,2021.674286,1317.1014289999998,250.0,287.7417857,433.57142860000005,64,27,7,27,6,0.0,0.0,0.0,0.0,0.0,0.0,42.153214285,0.0,0.0,0.0,1053.8028570000001,0.0
691,41.0,216,0.0,1,0.0,0.0,0.0,0.0,0.0,225.8607143,0.0,0.0,0.0,0.0,0.0,1500.005,1500.005,3,3,1667.939286,1667.939286,142.8571429,252.975,1264.9285710000001,38,38,2,14,19,0.0,0.0,1.0,0.0,0.0,4.6428571430000005,225.8607143,0.0,0.0,0.0,0.0,0.0
604,47.0,44,1.0,1,0.0,0.0,0.0,1.0,0.0,5645.113929,0.0,0.0,0.0,1044.143571,0.0,3232.981429,3232.265,6,4,2387.4,2385.9714289999997,0.0,0.0,2132.821429,13,11,0,0,8,1.0,0.0,0.0,3.079821429,0.0,0.0,5645.113929,0.0,0.0,0.0,1044.143571,0.0
660,61.0,145,1.0,1,0.0,0.0,1.0,0.0,0.0,611.3221428999999,0.0,0.0,0.0,0.0,0.0,499.3692857,483.6310714,6,5,967.2617857000001,483.6310714,464.2857143,0.0,0.0,8,4,2,0,0,,,,,,,611.3221428999999,0.0,0.0,0.0,0.0,0.0
846,21.0,52,1.0,1,1.0,2.0,1.0,1.0,0.0,224.0717857,5.0003571430000004,12033.395709999999,558.7092857000001,0.0,0.0,17891.394640000002,9564.714286,12,3,16854.96357,4686.850357,357.14285710000007,639.7310714,1278.807143,61,29,4,23,15,0.0,0.0,1.0,0.0,0.0,2.5535714290000002,224.0717857,5.0003571430000004,6016.697854999999,558.7092857000001,0.0,0.0
1151,22.0,45,1.0,1,0.0,0.0,1.0,0.0,1.0,35454.3,0.0,0.0,12.34,0.0,1651.299643,3153.458214,1986.254643,42,35,2921.866071,2037.361786,112.13,222.46392859999997,457.35714289999993,66,36,6,11,7,0.0,1.0,1.0,0.0,9.25,21.27107143,35454.3,0.0,0.0,12.34,0.0,1651.299643
1007,42.0,152,0.0,1,1.0,4.0,0.0,0.0,0.0,46.14892857,0.0007142857143,0.0,0.0,0.0,0.0,6349.919643,6336.001786,6,4,380.25,380.25,178.5714286,0.0,198.28571430000002,6,6,2,0,3,,,,,,,46.14892857,0.0007142857143,0.0,0.0,0.0,0.0
1241,42.77063642091998,170,0.0,1,0.0,0.0,1.0,0.0,0.0,22939.27,0.0,0.0,0.0,0.0,0.0,186.62,181.25821430000002,5,3,183.945,181.25821430000002,0.0,0.0,0.0,7,5,0,0,0,,,,,,,22939.27,0.0,0.0,0.0,0.0,0.0
1149,54.0,172,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.7025,0.0,0.0,1085.507857,952.4571429,15,13,1252.262143,998.7342857000001,0.0,291.49785710000003,258.3214286,51,40,0,25,9,1.0,1.0,0.0,1.511428571,2.001071429,0.0,0.0,0.0,0.0,62.7025,0.0,0.0
1575,25.0,67,0.0,1,0.0,0.0,0.0,0.0,0.0,5204.289643,0.0,0.0,0.0,0.0,0.0,1289.6832140000001,1289.6832140000001,3,3,1008.6135710000001,1008.6135710000001,639.0285713999999,210.60321430000002,155.16071430000002,26,26,3,15,6,0.0,0.0,0.0,0.0,0.0,0.0,5204.289643,0.0,0.0,0.0,0.0,0.0
638,42.77063642091998,31,1.0,1,0.0,0.0,1.0,0.0,0.0,89.25,0.0,0.0,0.0,0.0,0.0,592.8282142999999,592.8282142999999,2,2,885.9785714,885.9785714,535.7142857,140.72857140000002,23.64285714,9,9,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,89.25,0.0,0.0,0.0,0.0,0.0
592,50.0,149,0.0,1,1.0,0.0,0.0,0.0,0.0,402.08535710000007,36166.56036,0.0,0.0,0.0,0.0,467.06428569999997,464.2892857,5,2,840.1785714,840.1785714,678.5714286,0.0,158.0,11,11,2,0,8,,,,,,,402.08535710000007,36166.56036,0.0,0.0,0.0,0.0
1113,58.0,15,0.0,1,0.0,0.0,1.0,0.0,0.0,9.98,0.0,0.0,293.1821429,0.0,0.0,253.5925,253.5925,2,2,712.5192857000001,712.5192857000001,89.28571429,199.8764286,420.85714289999993,18,18,2,6,8,0.0,0.0,1.0,0.0,0.0,15.86321429,9.98,0.0,0.0,293.1821429,0.0,0.0
32,29.0,15,1.0,2,0.0,0.0,1.0,0.0,1.0,12295.25857,0.0,0.0,0.0,0.0,14708.571430000002,2402.402143,1591.587857,11,8,2303.747143,1591.587857,385.7142857,0.0,280.2857143,18,10,4,0,2,,,,,,,6147.629285,0.0,0.0,0.0,0.0,14708.571430000002
915,59.0,180,1.0,1,0.0,1.0,1.0,0.0,0.0,33.43214286,0.0,13680.27714,175.5996429,0.0,0.0,558.9314286,558.9314286,2,2,664.5357142999999,664.5357142999999,178.5714286,0.0,485.10714289999993,10,10,1,0,8,1.0,0.0,0.0,3.490535714,0.0,0.0,33.43214286,0.0,13680.27714,175.5996429,0.0,0.0
